PROLIFIC_PID,target,row_index,cond_hit_rate,cond_fa_rate,RT_present,RT_absent,conf_present,conf_absent
5f9802a1306ea3045e8c0b43,S,18,0.75,0.5,-34.0,-238.6499999994412,0.0653846153846156,0.2725427350427351
5fa67f9f6751052aa99a6d56,A,1,0.6,0.5,-105.80000000074506,273.70000000298023,0.020414605913921968,0.24394854841387792
5fa67f9f6751052aa99a6d56,A,2,1.0,0.5,307.55000000074506,169.60000000149012,-0.0739766389561195,-0.09804871560801015
5fa67f9f6751052aa99a6d56,A,3,1.0,0.3333333333333333,443.5,19.800000000745058,-0.07260864990003202,0.20430536555254564
5fa67f9f6751052aa99a6d56,A,4,1.0,0.5,-168.09999999776483,278.80000000074506,-0.2531832053035885,-0.11309659522497317
5fa67f9f6751052aa99a6d56,A,5,1.0,0.3333333333333333,32.900000002235174,218.60000000149012,0.02260338840366216,-0.025545295635370113
5fa67f9f6751052aa99a6d56,A,6,1.0,0.25,32.900000002235174,-174.69999999925494,-0.0276604380571549,-0.08892878856742648
5fa67f9f6751052aa99a6d56,A,7,0.5,0.25,-62.099999997764826,388.0,-0.23950331474271247,-0.13270443836222806
5fa67f9f6751052aa99a6d56,A,8,0.6666666666666666,0.3333333333333333,223.50000000186265,0.0,-0.23539934757445047,-0.17465610274891313
5fa67f9f6751052aa99a6d56,A,9,0.6666666666666666,0.0,83.04999999888241,-204.40000000037253,0.10044196569504371,0.04561863504638963
5fa67f9f6751052aa99a6d56,A,10,1.0,0.0,-168.09999999776483,-544.4999999981374,-0.2531832053035885,-0.08300083599104713
5fa67f9f6751052aa99a6d56,A,11,0.3333333333333333,0.3333333333333333,-37.69999999925494,221.65000000223517,-0.14100810270440944,0.07294991640293391
5fa67f9f6751052aa99a6d56,A,12,0.75,0.0,271.8999999985099,0.0,0.00855870076116283,0.0757143942803159
5fa67f9f6751052aa99a6d56,A,13,1.0,0.6,32.900000002235174,-204.40000000037253,-0.08446455505279049,0.12909446723293738
5fa67f9f6751052aa99a6d56,A,14,0.8,0.0,-2.399999998509884,-234.10000000149012,0.019046616857834264,0.2120668034587775
5fa67f9f6751052aa99a6d56,A,15,0.3333333333333333,0.25,72.19999999925494,-181.59999999776483,0.11890981795222555,-0.015969372242757185
5fa67f9f6751052aa99a6d56,A,16,1.0,0.25,16.450000001117587,-234.10000000149012,0.005366726296958779,0.16373119014368387
5fa67f9f6751052aa99a6d56,A,17,1.0,0.5,-122.39999999850988,49.500000001862645,-0.07625662071626516,0.046958124337270424
5fa67f9f6751052aa99a6d56,A,18,0.6,0.6666666666666666,-37.69999999925494,-914.2999999970198,0.009470693465221447,-0.015969372242757074
5fa67f9f6751052aa99a6d56,S,1,1.0,0.0,-32.29999999888241,-124.30000000074506,,
5fa67f9f6751052aa99a6d56,S,2,1.0,0.0,6.899999998509884,30.649999998509884,,
5fa67f9f6751052aa99a6d56,S,3,0.5,0.0,-57.69999999925494,-109.80000000074506,,
5fa67f9f6751052aa99a6d56,S,4,0.75,0.25,-57.69999999925494,48.19999999925494,,
5fa67f9f6751052aa99a6d56,S,5,1.0,0.0,-6.849999999627471,-81.90000000223517,,
5fa67f9f6751052aa99a6d56,S,6,0.8,0.0,-11.75,30.649999998509884,,
5fa67f9f6751052aa99a6d56,S,7,1.0,0.14285714285714285,117.50000000372529,-54.30000000074506,,
5fa67f9f6751052aa99a6d56,S,8,1.0,1.0,-6.899999998509884,,,
5fa67f9f6751052aa99a6d56,S,9,0.75,0.5,-145.5,-139.20000000298023,,
5fa67f9f6751052aa99a6d56,S,10,1.0,0.3333333333333333,354.4500000011176,100.64999999850988,,
5fa67f9f6751052aa99a6d56,S,11,0.75,0.3333333333333333,17.50000000372529,-16.850000001490116,,
5fa67f9f6751052aa99a6d56,S,12,1.0,0.14285714285714285,217.5000000037253,-1.900000000372529,,
5fa67f9f6751052aa99a6d56,S,13,0.875,0.14285714285714285,-57.69999999925494,-95.85000000149012,,
5fa67f9f6751052aa99a6d56,S,14,0.5,0.0,148.10000000149012,-71.30000000074506,,
5fa67f9f6751052aa99a6d56,S,15,1.0,0.25,263.6500000022352,-109.80000000074506,,
5fa67f9f6751052aa99a6d56,S,16,0.75,0.0,148.10000000149012,200.09999999776483,,
5fa67f9f6751052aa99a6d56,S,17,1.0,0.0,-101.59999999962747,-16.850000001490116,,
5fa67f9f6751052aa99a6d56,S,18,,0.2,,0.599999999627471,,
5fac6ee640abdb24af81a054,A,1,0.5714285714285714,0.0,19.700000001117587,413.79999999981374,0.012602880658436288,-0.03617283950617267
5fac6ee640abdb24af81a054,A,2,0.75,0.0,598.0999999996275,-143.80000000074506,-0.038477366255143974,0.05395061728395034
5fac6ee640abdb24af81a054,A,3,1.0,0.0,598.0999999996275,-811.6999999992549,0.18621399176954734,-0.026913580246913704
5fac6ee640abdb24af81a054,A,4,1.0,0.0,327.19999999925494,482.30000000074506,0.12139917695473279,0.12123456790123466
5fac6ee640abdb24af81a054,A,5,0.0,0.25,,-66.0,,0.017530864197531026
5fac6ee640abdb24af81a054,A,6,0.5,0.0,875.5,-242.94999999925494,-0.04341563786008262,-0.01858024691358029
5fac6ee640abdb24af81a054,A,7,0.7142857142857143,0.0,-291.5,971.2000000011176,-0.04193415637860065,-0.013950617283950417
5fac6ee640abdb24af81a054,A,8,0.5,0.0,101.65000000037253,-811.6999999992549,-0.10545267489711918,-0.02012345679012384
5fac6ee640abdb24af81a054,A,9,0.0,0.0,,7.9500000001862645,,-0.18987654320987646
5fac6ee640abdb24af81a054,A,10,0.25,0.0,-163.89999999850988,-438.84999999962747,0.07510288065843629,-0.0523765432098765
5fac6ee640abdb24af81a054,A,11,0.6666666666666666,0.0,-227.69999999925494,-71.90000000037253,-0.09850823045267465,-0.01981481481481462
5fac6ee640abdb24af81a054,A,12,0.6666666666666666,,-578.2999999998137,,0.06769547325102887,
5fac6ee640abdb24af81a054,A,13,0.6666666666666666,0.0,-227.69999999925494,-485.8999999985099,-0.09156378600823023,-0.1232098765432097
5fac6ee640abdb24af81a054,A,14,0.6666666666666666,0.0,-44.09999999962747,0.0,-0.07073045267489686,0.010123456790123497
5fac6ee640abdb24af81a054,A,15,0.5,0.0,19.700000001117587,169.25,-0.09897119341563765,0.00966049382716061
5fac6ee640abdb24af81a054,A,16,0.5,0.0,-291.5,-745.2499999990687,-0.2582304526748967,-0.024135802469135714
5fac6ee640abdb24af81a054,A,17,0.5,0.16666666666666666,0.0,-143.80000000074506,0.062139917695473335,-0.07543209876543189
5fac6ee640abdb24af81a054,A,18,0.6666666666666666,0.0,81.65000000037253,1214.1500000003725,0.09547325102880677,0.01660493827160503
5fac6ee640abdb24af81a054,S,1,0.3333333333333333,0.0,0.0,504.59999999962747,,
5fac6ee640abdb24af81a054,S,2,1.0,0.0,-1435.3999999985099,0.0,,
5fac6ee640abdb24af81a054,S,3,0.8333333333333334,0.0,473.30000000074506,1035.0999999996275,,
5fac6ee640abdb24af81a054,S,4,0.75,0.0,1899.800000000745,-240.30000000074506,,
5fac6ee640abdb24af81a054,S,5,1.0,0.0,473.30000000074506,-396.3500000005588,,
5fac6ee640abdb24af81a054,S,6,0.6666666666666666,0.3333333333333333,-31.999999999068677,222.04999999981374,,
5fac6ee640abdb24af81a054,S,7,1.0,0.16666666666666666,3671.0,-464.7000000011176,,
5fac6ee640abdb24af81a054,S,8,1.0,0.0,-717.6999999992549,-1073.7000000011176,,
5fac6ee640abdb24af81a054,S,9,0.8,0.0,721.1500000013039,-525.2500000009313,,
5fac6ee640abdb24af81a054,S,10,0.75,0.5,204.65000000130385,1878.7999999988824,,
5fac6ee640abdb24af81a054,S,11,1.0,0.25,721.1500000013039,-840.5000000018626,,
5fac6ee640abdb24af81a054,S,12,1.0,0.0,-63.999999998137355,-242.7000000011176,,
5fac6ee640abdb24af81a054,S,13,1.0,0.25,-717.6999999992549,-240.30000000074506,,
5fac6ee640abdb24af81a054,S,14,1.0,0.0,473.30000000074506,1501.5999999996275,,
5fac6ee640abdb24af81a054,S,15,1.0,0.0,-372.94999999925494,0.0,,
5fac6ee640abdb24af81a054,S,16,1.0,0.0,0.0,1289.8999999985099,,
5fac6ee640abdb24af81a054,S,17,0.8,0.2,236.65000000037253,504.59999999962747,,
5fac6ee640abdb24af81a054,S,18,0.8333333333333334,0.0,-1219.199999999255,1268.3499999996275,,
5fcbb598516103930bd22135,A,1,0.0,0.0,,-84.30000000004657,,
5fcbb598516103930bd22135,A,2,1.0,0.16666666666666666,-149.25,-117.19999999995343,,
5fcbb598516103930bd22135,A,3,0.6,0.0,-210.6999999997206,-191.9000000001397,,
5fcbb598516103930bd22135,A,4,0.3333333333333333,0.0,-298.5,131.99999999976717,,
5fcbb598516103930bd22135,A,5,0.6,0.0,0.0,170.30000000004657,,
5fcbb598516103930bd22135,A,6,0.0,0.0,,255.69999999995343,,
5fcbb598516103930bd22135,A,7,0.5714285714285714,0.25,-105.3499999998603,131.99999999976717,,
5fcbb598516103930bd22135,A,8,1.0,0.0,21.1500000001397,-159.80000000004657,,
5fcbb598516103930bd22135,A,9,0.5,0.0,-274.29999999981374,-433.49999999976717,,
5fcbb598516103930bd22135,A,10,0.0,0.25,,-84.30000000004657,,
5fcbb598516103930bd22135,A,11,0.3333333333333333,0.3333333333333333,-298.5,301.30000000004657,,
5fcbb598516103930bd22135,A,12,0.6666666666666666,0.2,-269.89999999990687,108.14999999990687,,
5fcbb598516103930bd22135,A,13,0.3333333333333333,0.5,1174.1000000000931,-84.30000000004657,,
5fcbb598516103930bd22135,A,14,0.3333333333333333,0.3333333333333333,-210.6999999997206,317.75,,
5fcbb598516103930bd22135,A,15,1.0,0.0,583.4500000001863,-319.19999999995343,,
5fcbb598516103930bd22135,A,16,0.5714285714285714,0.0,-242.49999999976717,84.30000000004657,,
5fcbb598516103930bd22135,A,17,0.6666666666666666,0.0,449.9000000001397,-16.449999999953434,,
5fcbb598516103930bd22135,A,18,0.5,0.25,-298.5,-191.9000000001397,,
5fcbb598516103930bd22135,S,1,1.0,0.0,961.1000000000931,-1014.0000000002328,0.017142857142857015,-0.010444444444444367
5fcbb598516103930bd22135,S,2,0.6666666666666666,0.3333333333333333,489.05000000004657,-1158.4000000001397,-0.05952380952380898,-0.054888888888888876
5fcbb598516103930bd22135,S,3,0.5,0.0,1923.6000000000931,-311.15000000037253,0.038253968253967985,0.004370370370370358
5fcbb598516103930bd22135,S,4,1.0,,660.1000000000931,,-0.021746031746031513,
5fcbb598516103930bd22135,S,5,0.6,0.0,1106.0,-126.25000000023283,-0.07285714285714273,-0.04100000000000026
5fcbb598516103930bd22135,S,6,1.0,0.0,849.8500000000931,0.0,-0.0017460317460320507,0.021037037037036965
5fcbb598516103930bd22135,S,7,1.0,0.2,423.25,-543.6000000000931,0.020476190476190648,-0.029333333333333433
5fcbb598516103930bd22135,S,8,1.0,0.16666666666666666,984.1499999999069,-761.3000000002794,0.0041798941798942835,-0.007555555555555427
5fcbb598516103930bd22135,S,9,0.75,0.0,1.3999999999068677,356.04999999981374,0.0308465608465609,0.01344444444444437
5fcbb598516103930bd22135,S,10,0.8,0.0,-98.0,138.99999999953434,0.01158730158730159,0.028444444444444272
5fcbb598516103930bd22135,S,11,1.0,0.0,524.5,-466.20000000018626,-0.03396825396825354,0.0025185185185185865
5fcbb598516103930bd22135,S,12,1.0,0.5,1.3999999999068677,2048.6999999997206,0.0056613756613759225,0.043999999999999595
5fcbb598516103930bd22135,S,13,1.0,0.0,480.5999999998603,-575.1000000000931,-0.005634920634920326,0.006222222222222129
5fcbb598516103930bd22135,S,14,0.75,0.5,415.39999999990687,1905.0999999996275,0.021957671957672287,-0.05600000000000038
5fcbb598516103930bd22135,S,15,1.0,0.0,126.69999999995343,1308.5999999996275,0.039365079365079714,0.018444444444444374
5fcbb598516103930bd22135,S,16,0.5,0.0,1321.6000000000931,-621.0,-0.03952380952380907,-0.0311111111111112
5fcbb598516103930bd22135,S,17,1.0,0.0,-127.89999999990687,-575.1000000000931,0.016031746031746397,-0.013777777777777889
5fcbb598516103930bd22135,S,18,1.0,0.16666666666666666,1.3999999999068677,-466.20000000018626,0.01869841269841288,-0.011555555555555652
5fcca7bf6a7182b003b32a36,A,1,0.5,0.2,2172.899999856949,684.0999997854233,0.00029304029303955925,-0.01467532467532473
5fcca7bf6a7182b003b32a36,A,2,0.8,0.25,-170.75,-372.60000014305115,0.005293040293040341,-0.04467532467532476
5fcca7bf6a7182b003b32a36,A,3,0.5,0.0,-155.09999990463257,-84.50000023841858,-0.003516483516483482,-0.03419913419913412
5fcca7bf6a7182b003b32a36,A,4,0.3333333333333333,0.3333333333333333,2172.899999856949,203.94999992847443,0.00029304029303955925,-0.01991341991341966
5fcca7bf6a7182b003b32a36,A,5,1.0,0.3333333333333333,0.0,-115.80000030994415,-0.039706959706960476,0.01056277056277044
5fcca7bf6a7182b003b32a36,A,6,0.0,0.6666666666666666,,8113.699999809265,,-0.08277056277056305
5fcca7bf6a7182b003b32a36,A,7,0.5,0.4,248.4999998807907,-372.60000014305115,-0.11399267399267388,-0.030072150072150028
5fcca7bf6a7182b003b32a36,A,8,1.0,0.3333333333333333,0.0,-1.8000000715255737,-0.05551648351648375,-0.018008658008657807
5fcca7bf6a7182b003b32a36,A,9,0.8,0.0,377.799999833107,407.89999985694885,-0.037802197802197735,0.034054834054833893
5fcca7bf6a7182b003b32a36,A,10,0.5,0.5,0.0,-372.60000014305115,-0.039706959706960476,-0.1284848484848481
5fcca7bf6a7182b003b32a36,A,11,0.6666666666666666,0.0,179.9999998807907,407.89999985694885,-0.15113553113553146,0.06580086580086597
5fcca7bf6a7182b003b32a36,A,12,0.5,0.3333333333333333,1008.8999999761581,58.14999985694885,-0.0016117216117219613,0.06008658008658041
5fcca7bf6a7182b003b32a36,A,13,0.75,0.5,395.59999990463257,407.89999985694885,-0.15526251526251544,-0.031341991341991116
5fcca7bf6a7182b003b32a36,A,14,0.8571428571428571,0.0,-103.30000007152557,466.4999997615814,-0.029548229548229665,0.06675324675324634
5fcca7bf6a7182b003b32a36,A,15,0.6666666666666666,0.25,1284.2499998807907,-291.60000014305115,-0.10161172161172194,0.04865800865800862
5fcca7bf6a7182b003b32a36,A,16,1.0,0.0,-62.950000047683716,-291.60000014305115,0.0041025641025637105,0.05754689754689757
5fcca7bf6a7182b003b32a36,A,17,1.0,0.5714285714285714,377.799999833107,-372.60000014305115,-0.037802197802197735,-0.004675324675324499
5fcca7bf6a7182b003b32a36,A,18,0.3333333333333333,0.0,0.0,-147.60000014305115,-0.039706959706960476,0.044848484848484915
5fcca7bf6a7182b003b32a36,S,1,0.7142857142857143,1.0,166.94999992847443,,,
5fcca7bf6a7182b003b32a36,S,2,1.0,0.2857142857142857,4051.7999999523163,698.2499998807907,,
5fcca7bf6a7182b003b32a36,S,3,0.5,0.25,1793.8500000238419,-927.1500002145767,,
5fcca7bf6a7182b003b32a36,S,4,0.75,0.14285714285714285,166.94999992847443,-85.45000004768372,,
5fcca7bf6a7182b003b32a36,S,5,0.75,0.3333333333333333,-240.55000007152557,3125.149999856949,,
5fcca7bf6a7182b003b32a36,S,6,0.5,0.0,-414.7500001192093,-461.5500000715256,,
5fcca7bf6a7182b003b32a36,S,7,0.3333333333333333,0.0,1793.8500000238419,60.35000002384186,,
5fcca7bf6a7182b003b32a36,S,8,0.6666666666666666,0.5,3071.399999976158,6189.949999690056,,
5fcca7bf6a7182b003b32a36,S,9,1.0,0.5,1380.75,0.0,,
5fcca7bf6a7182b003b32a36,S,10,0.6666666666666666,0.5,-563.1999999284744,89.84999990463257,,
5fcca7bf6a7182b003b32a36,S,11,0.25,0.0,-503.7499998807907,-461.5500000715256,,
5fcca7bf6a7182b003b32a36,S,12,0.3333333333333333,0.0,-503.7499998807907,1843.1999999284744,,
5fcca7bf6a7182b003b32a36,S,13,1.0,0.2,166.94999992847443,379.2999999523163,,
5fcca7bf6a7182b003b32a36,S,14,0.4,0.0,-227.85000002384186,-461.5500000715256,,
5fcca7bf6a7182b003b32a36,S,15,0.8,0.0,496.39999997615814,3626.049999833107,,
5fcca7bf6a7182b003b32a36,S,16,0.6,0.6666666666666666,-503.7499998807907,3626.049999833107,,
5fcca7bf6a7182b003b32a36,S,17,0.5,0.3333333333333333,0.0,1349.4499998092651,,
5fcca7bf6a7182b003b32a36,S,18,1.0,0.5,-240.55000007152557,698.2499998807907,,
5fcd709227fabfc6ca7a969e,A,1,0.4,,3.0,510.0,-0.09400720164609022,-0.01572145061728414
5fcd709227fabfc6ca7a969e,A,2,0.0,,,120.0,,0.013599537037037535
5fcd709227fabfc6ca7a969e,A,3,0.3333333333333333,,3.0,120.0,-0.09400720164609022,0.02100694444444451
5fcd709227fabfc6ca7a969e,A,4,0.25,,1170.0,,-0.06970164609053531,
5fcd709227fabfc6ca7a969e,A,5,0.2,,-99.0,964.0,0.046039094650205725,0.0652970679012349
5fcd709227fabfc6ca7a969e,A,6,0.0,,,1165.0,,0.28906250000000044
5fcd709227fabfc6ca7a969e,A,7,0.0,,,-20.0,,-0.06799768518518523
5fcd709227fabfc6ca7a969e,A,8,1.0,,535.5,185.0,-0.011831275720164847,-0.04565972222222203
5fcd709227fabfc6ca7a969e,A,9,1.0,,1170.0,-245.5,-0.06970164609053531,0.029803240740740478
5fcd709227fabfc6ca7a969e,A,10,0.25,,-99.0,-140.0,0.046039094650205725,-0.007696759259259278
5fcd709227fabfc6ca7a969e,A,11,0.6,,0.0,185.0,-0.0002572016460905546,-0.06695601851851873
5fcd709227fabfc6ca7a969e,A,12,0.5,,657.5,152.5,-0.053497942386831365,-0.07320601851851849
5fcd709227fabfc6ca7a969e,A,13,0.4,,-78.0,510.0,-0.03266460905349777,-0.028530092592592426
5fcd709227fabfc6ca7a969e,A,14,1.0,,-275.0,-100.0,0.09233539094650178,-0.01649305555555558
5fcd709227fabfc6ca7a969e,A,15,0.6666666666666666,,-78.0,100.0,0.036779835390946536,0.04971064814814807
5fcd709227fabfc6ca7a969e,A,16,1.0,,-28.5,-9.5,-0.047710905349794275,-0.02980324074074081
5fcd709227fabfc6ca7a969e,A,17,0.5,,-57.0,495.0,-0.11136831275720127,0.07069830246913578
5fcd709227fabfc6ca7a969e,A,18,0.75,,1131.0,42.5,0.04758230452674883,-0.02806712962962965
5fcd709227fabfc6ca7a969e,S,1,0.6666666666666666,0.25,286.0,63.0,,
5fcd709227fabfc6ca7a969e,S,2,0.5,0.25,480.5,-328.0,,
5fcd709227fabfc6ca7a969e,S,3,0.75,0.0,197.5,-85.0,,
5fcd709227fabfc6ca7a969e,S,4,1.0,0.25,111.5,36.0,,
5fcd709227fabfc6ca7a969e,S,5,0.3333333333333333,0.2,362.5,135.0,,
5fcd709227fabfc6ca7a969e,S,6,0.5714285714285714,0.0,-30.0,6.0,,
5fcd709227fabfc6ca7a969e,S,7,0.75,0.5,36.5,-557.0,,
5fcd709227fabfc6ca7a969e,S,8,0.5,0.0,92.0,-7.5,,
5fcd709227fabfc6ca7a969e,S,9,1.0,0.0,70.0,0.0,,
5fcd709227fabfc6ca7a969e,S,10,0.6666666666666666,0.0,-225.5,-36.0,,
5fcd709227fabfc6ca7a969e,S,11,0.5,0.4,-257.5,266.0,,
5fcd709227fabfc6ca7a969e,S,12,1.0,0.3333333333333333,-36.5,-24.5,,
5fcd709227fabfc6ca7a969e,S,13,0.6666666666666666,0.4,-36.5,63.0,,
5fcd709227fabfc6ca7a969e,S,14,0.6,0.0,-228.5,259.0,,
5fcd709227fabfc6ca7a969e,S,15,0.6666666666666666,0.0,291.5,-125.0,,
5fcd709227fabfc6ca7a969e,S,16,0.5,0.2,227.0,6.0,,
5fcd709227fabfc6ca7a969e,S,17,1.0,0.0,-30.0,36.0,,
5fcd709227fabfc6ca7a969e,S,18,0.75,0.3333333333333333,-193.5,262.5,,
5fd9e1d7f35a0e508fd433d1,A,1,0.8,0.2,-3.5,26.5,0.02387152777777779,0.011718749999999889
5fd9e1d7f35a0e508fd433d1,A,2,0.6666666666666666,0.0,331.0,-19.0,0.03233506944444431,0.05750868055555536
5fd9e1d7f35a0e508fd433d1,A,3,1.0,0.5,-11.5,85.0,-0.023654513888889173,0.07226562499999967
5fd9e1d7f35a0e508fd433d1,A,4,0.6666666666666666,0.0,308.0,13.0,0.02842881944444431,0.05664062499999967
5fd9e1d7f35a0e508fd433d1,A,5,0.5,0.6,95.0,55.0,-0.09136284722222221,0.03841145833333315
5fd9e1d7f35a0e508fd433d1,A,6,0.4,0.3333333333333333,295.0,-17.0,0.01410590277777779,0.013020833333333148
5fd9e1d7f35a0e508fd433d1,A,7,0.6666666666666666,0.0,-3.5,-1.0,0.03363715277777779,0.014973958333333148
5fd9e1d7f35a0e508fd433d1,A,8,1.0,0.0,15.0,58.0,-0.05750868055555569,0.05403645833333315
5fd9e1d7f35a0e508fd433d1,A,9,0.6666666666666666,0.75,-10.5,-19.0,0.023220486111110827,0.03580729166666663
5fd9e1d7f35a0e508fd433d1,A,10,0.6666666666666666,0.2,69.0,-19.0,-0.04318576388888917,-0.00716145833333337
5fd9e1d7f35a0e508fd433d1,A,11,0.0,0.5,,-19.0,,0.03580729166666663
5fd9e1d7f35a0e508fd433d1,A,12,1.0,0.2,37.0,-3.0,-0.02756076388888895,-0.03320312500000011
5fd9e1d7f35a0e508fd433d1,A,13,0.5555555555555556,0.0,-21.0,129.0,-0.01688368055555578,0.04101562499999967
5fd9e1d7f35a0e508fd433d1,A,14,0.0,0.3333333333333333,,41.5,,-0.04492187499999989
5fd9e1d7f35a0e508fd433d1,A,15,0.4,0.0,404.0,62.5,0.07400173611111127,0.007812499999999889
5fd9e1d7f35a0e508fd433d1,A,16,0.75,0.0,5.0,12.5,-0.028862847222222543,0.01041666666666663
5fd9e1d7f35a0e508fd433d1,A,17,0.6666666666666666,0.4,-24.5,-15.0,-0.03797743055555569,-0.01714409722222232
5fd9e1d7f35a0e508fd433d1,A,18,0.6,0.0,87.0,-15.0,-0.014105902777777901,-0.0006510416666667407
5fd9e1d7f35a0e508fd433d1,S,1,,0.25,26.5,-170.5,,
5fd9e1d7f35a0e508fd433d1,S,2,,0.0,-33.0,-104.5,,
5fd9e1d7f35a0e508fd433d1,S,3,,1.0,-3.5,,,
5fd9e1d7f35a0e508fd433d1,S,4,,1.0,43.5,,,
5fd9e1d7f35a0e508fd433d1,S,5,,0.2,,-61.5,,
5fd9e1d7f35a0e508fd433d1,S,6,,0.25,,196.5,,
5fd9e1d7f35a0e508fd433d1,S,7,,0.0,134.5,-16.0,,
5fd9e1d7f35a0e508fd433d1,S,8,,0.0,3.5,133.0,,
5fd9e1d7f35a0e508fd433d1,S,9,,0.2,-38.5,0.0,,
5fd9e1d7f35a0e508fd433d1,S,10,,0.0,-8.0,-0.5,,
5fd9e1d7f35a0e508fd433d1,S,11,,0.4,110.5,-122.5,,
5fd9e1d7f35a0e508fd433d1,S,12,,0.5,1.5,98.0,,
5fd9e1d7f35a0e508fd433d1,S,13,,0.3333333333333333,-20.0,-17.5,,
5fd9e1d7f35a0e508fd433d1,S,14,,1.0,3.5,,,
5fd9e1d7f35a0e508fd433d1,S,15,,0.0,-5.0,-38.5,,
5fd9e1d7f35a0e508fd433d1,S,16,,0.3333333333333333,-118.5,133.0,,
5fd9e1d7f35a0e508fd433d1,S,17,,0.0,-33.0,-87.5,,
5fd9e1d7f35a0e508fd433d1,S,18,,0.0,21.5,-0.5,,
5ffc6ebd8f29260965cd1eed,A,1,0.6,,490.8499997854233,-13.350000023841858,-0.1282793209876546,0.0026041666666661856
5ffc6ebd8f29260965cd1eed,A,2,1.0,,26.949999928474426,253.39999997615814,0.15721450617283939,0.035783179012345734
5ffc6ebd8f29260965cd1eed,A,3,0.6666666666666666,,499.85000002384186,-182.20000004768372,0.05304783950617242,0.04195601851851871
5ffc6ebd8f29260965cd1eed,A,4,1.0,,26.949999928474426,322.5499999523163,0.15721450617283939,-0.18952546296296335
5ffc6ebd8f29260965cd1eed,A,5,0.6666666666666666,,-105.5,35.25,0.025270061728395188,0.04021990740740733
5ffc6ebd8f29260965cd1eed,A,6,0.7142857142857143,,295.549999833107,167.14999997615814,-0.07241512345679024,0.014178240740740589
5ffc6ebd8f29260965cd1eed,A,7,1.0,,393.19999980926514,-282.5499999523163,-0.3080632716049381,0.04427083333333359
5ffc6ebd8f29260965cd1eed,A,8,1.0,,161.2499998807907,471.75,-0.002121913580247048,-0.09137731481481481
5ffc6ebd8f29260965cd1eed,A,9,1.0,,295.549999833107,35.450000047683716,-0.24247685185185158,-0.1122106481481484
5ffc6ebd8f29260965cd1eed,A,10,1.0,,-26.949999928474426,35.450000047683716,0.10783179012345678,-0.030729166666666807
5ffc6ebd8f29260965cd1eed,A,11,0.6666666666666666,,571.7999999523163,-303.25,-0.12924382716049387,-0.4256365740740744
5ffc6ebd8f29260965cd1eed,A,12,0.75,,216.64999997615814,-35.049999952316284,-0.0858410493827162,0.08285108024691357
5ffc6ebd8f29260965cd1eed,A,13,1.0,,26.949999928474426,35.450000047683716,-0.021026234567901203,-0.1207423941798943
5ffc6ebd8f29260965cd1eed,A,14,1.0,,-247.55000007152557,273.9500000476837,-0.11130401234567855,0.05121527777777768
5ffc6ebd8f29260965cd1eed,A,15,1.0,,-247.55000007152557,173.34999990463257,-0.07735339506172823,-0.25048225308642
5ffc6ebd8f29260965cd1eed,A,16,0.75,,848.0500000715256,-5.600000023841858,-0.0009645061728399407,-0.01359953703703709
5ffc6ebd8f29260965cd1eed,A,17,1.0,,134.29999995231628,-64.95000004768372,0.0761959876543209,-0.4129050925925929
5ffc6ebd8f29260965cd1eed,A,18,0.75,,848.0500000715256,471.75,-0.0009645061728399407,0.004147376543209624
5ffc6ebd8f29260965cd1eed,S,1,0.3333333333333333,,353.2000000476837,-149.05000007152557,,
5ffc6ebd8f29260965cd1eed,S,2,0.0,,,-27.350000023841858,,
5ffc6ebd8f29260965cd1eed,S,3,,,,417.34999990463257,,
5ffc6ebd8f29260965cd1eed,S,4,0.3333333333333333,,353.2000000476837,952.2499998807907,,
5ffc6ebd8f29260965cd1eed,S,5,0.5,,179.00000023841858,158.35000002384186,,
5ffc6ebd8f29260965cd1eed,S,6,0.6,,-107.79999995231628,285.14999973773956,,
5ffc6ebd8f29260965cd1eed,S,7,0.5,,226.10000002384186,-473.7500001192093,,
5ffc6ebd8f29260965cd1eed,S,8,0.5,,196.5,285.14999973773956,,
5ffc6ebd8f29260965cd1eed,S,9,0.3333333333333333,,294.0,555.2999999523163,,
5ffc6ebd8f29260965cd1eed,S,10,0.5,,176.60000002384186,618.6999998092651,,
5ffc6ebd8f29260965cd1eed,S,11,0.0,,,239.85000002384186,,
5ffc6ebd8f29260965cd1eed,S,12,0.75,,-107.79999995231628,952.2499998807907,,
5ffc6ebd8f29260965cd1eed,S,13,0.75,,-3.0,285.14999973773956,,
5ffc6ebd8f29260965cd1eed,S,14,0.75,,179.00000023841858,66.75,,
5ffc6ebd8f29260965cd1eed,S,15,0.5,,-107.79999995231628,115.049999833107,,
5ffc6ebd8f29260965cd1eed,S,16,0.3333333333333333,,-107.79999995231628,256.549999833107,,
5ffc6ebd8f29260965cd1eed,S,17,0.0,,,-187.85000002384186,,
5ffc6ebd8f29260965cd1eed,S,18,0.4,,93.10000002384186,55.050000071525574,,
6000bca0c0f1141c82a652af,A,1,0.3333333333333333,0.0,-1067.300000000745,1606.9999999990687,0.3056099151989563,-0.04368340943683424
6000bca0c0f1141c82a652af,A,2,0.75,0.0,0.0,-216.7000000011176,-0.15101108936725366,-0.13181126331811288
6000bca0c0f1141c82a652af,A,3,0.25,0.0,2022.2999999988824,1566.5999999991618,-0.18525766470971972,-0.029299847792998546
