PROLIFIC_PID,target,row_index,cond_hit_rate,cond_fa_rate,RT_present,RT_absent
5c85883136f2450001c86ba9,S,11,1.0,0.125,-44.6000000834465,-151.10000002384186
5c85883136f2450001c86ba9,S,12,1.0,0.0,22.5,-88.15000003576279
5c85883136f2450001c86ba9,S,13,1.0,0.2,-23.600000143051147,465.75
5c85883136f2450001c86ba9,S,14,1.0,0.0,22.5,59.299999952316284
5c85883136f2450001c86ba9,S,15,1.0,0.0,-69.44999998807907,341.75
5c85883136f2450001c86ba9,S,16,1.0,0.0,189.89999997615814,-123.94999998807907
5c85883136f2450001c86ba9,S,17,1.0,0.0,135.55000001192093,83.09999996423721
5c85883136f2450001c86ba9,S,18,1.0,0.0,871.1499999761581,0.0
5c95493ddd325800166f838a,A,1,,0.0,254.45000000298023,-6.050000000745058
5c95493ddd325800166f838a,A,2,,0.0,0.5,-209.20000000298023
5c95493ddd325800166f838a,A,3,,0.3333333333333333,2.2999999970197678,-141.94999999925494
5c95493ddd325800166f838a,A,4,,0.0,0.5,224.75
5c95493ddd325800166f838a,A,5,,0.0,138.79999999701977,-30.400000002235174
5c95493ddd325800166f838a,A,6,,0.0,-203.39999999850988,908.5
5c95493ddd325800166f838a,A,7,,0.3333333333333333,-5.850000001490116,-103.0
5c95493ddd325800166f838a,A,8,,0.3333333333333333,-185.0,360.8500000014901
5c95493ddd325800166f838a,A,9,,0.0,-98.19999999552965,347.4999999962747
5c95493ddd325800166f838a,A,10,,0.0,483.8999999985099,119.20000000298023
5c95493ddd325800166f838a,A,11,,0.25,275.29999999701977,-303.6000000014901
5c95493ddd325800166f838a,A,12,,0.0,0.5,-371.8999999985099
5c95493ddd325800166f838a,A,13,,0.0,137.89999999850988,88.0
5c95493ddd325800166f838a,A,14,,0.14285714285714285,607.1000000014901,-24.350000001490116
5c95493ddd325800166f838a,A,15,,0.0,2.2999999970197678,88.0
5c95493ddd325800166f838a,A,16,,0.25,-9.849999997764826,88.0
5c95493ddd325800166f838a,A,17,,0.0,192.85000000149012,119.20000000298023
5c95493ddd325800166f838a,A,18,,0.0,78.89999999850988,-110.65000000223517
5c95493ddd325800166f838a,S,1,0.8,0.0,58.79999999701977,-41.05000000074506
5c95493ddd325800166f838a,S,2,1.0,0.0,-63.150000002235174,49.899999998509884
5c95493ddd325800166f838a,S,3,1.0,0.0,584.0999999940395,-124.70000000298023
5c95493ddd325800166f838a,S,4,0.8333333333333334,0.0,84.69999999552965,394.1000000014901
5c95493ddd325800166f838a,S,5,1.0,0.0,-152.5000000037253,-100.14999999850988
5c95493ddd325800166f838a,S,6,1.0,0.0,288.29999999701977,262.75
5c95493ddd325800166f838a,S,7,0.6,0.0,84.69999999552965,-16.5
5c95493ddd325800166f838a,S,8,0.8333333333333334,0.0,32.099999994039536,-16.5
5c95493ddd325800166f838a,S,9,1.0,0.0,-178.60000000149012,-43.25
5c95493ddd325800166f838a,S,10,1.0,0.16666666666666666,85.5,38.20000000298023
5c95493ddd325800166f838a,S,11,0.75,0.0,84.69999999552965,-82.10000000149012
5c95493ddd325800166f838a,S,12,1.0,0.0,-126.30000000447035,-49.30000000074506
5c95493ddd325800166f838a,S,13,0.8,0.0,42.75,38.20000000298023
5c95493ddd325800166f838a,S,14,1.0,0.0,84.69999999552965,0.0
5c95493ddd325800166f838a,S,15,0.5,0.0,1500.5999999940395,-16.5
5c95493ddd325800166f838a,S,16,0.5,0.3333333333333333,-286.70000000298023,-11.900000002235174
5c95493ddd325800166f838a,S,17,0.6666666666666666,0.0,42.75,-41.05000000074506
5c95493ddd325800166f838a,S,18,1.0,0.0,-89.35000000149012,324.44999999552965
5ca3d57fa29412001687031e,A,1,0.5,,55.0,-33.5
5ca3d57fa29412001687031e,A,2,0.3333333333333333,,-58.0,-34.5
5ca3d57fa29412001687031e,A,3,0.5,,-104.0,49.0
5ca3d57fa29412001687031e,A,4,0.5,,-104.0,0.0
5ca3d57fa29412001687031e,A,5,0.6666666666666666,,-28.0,22.0
5ca3d57fa29412001687031e,A,6,0.0,,,-91.0
5ca3d57fa29412001687031e,A,7,0.8,,-47.5,-9.5
5ca3d57fa29412001687031e,A,8,0.5714285714285714,,37.5,-78.5
5ca3d57fa29412001687031e,A,9,0.5,,2.0,279.0
5ca3d57fa29412001687031e,A,10,0.5,,2.0,-21.0
5ca3d57fa29412001687031e,A,11,0.3333333333333333,,-5.0,-21.0
5ca3d57fa29412001687031e,A,12,0.8333333333333334,,9.0,-55.5
5ca3d57fa29412001687031e,A,13,0.0,,,-78.5
5ca3d57fa29412001687031e,A,14,0.25,,66.0,-79.5
5ca3d57fa29412001687031e,A,15,1.0,,9.0,42.0
5ca3d57fa29412001687031e,A,16,0.8,,5.5,-68.0
5ca3d57fa29412001687031e,A,17,1.0,,74.5,-91.0
5ca3d57fa29412001687031e,A,18,0.8,,0.0,-91.0
5ca3d57fa29412001687031e,S,1,1.0,0.25,-111.0,-124.5
5ca3d57fa29412001687031e,S,2,0.6,0.16666666666666666,123.5,65.5
5ca3d57fa29412001687031e,S,3,0.5,0.0,125.5,-61.5
5ca3d57fa29412001687031e,S,4,0.8333333333333334,0.2,45.5,72.0
5ca3d57fa29412001687031e,S,5,0.8333333333333334,0.3333333333333333,-134.5,0.0
5ca3d57fa29412001687031e,S,6,1.0,0.3333333333333333,-32.0,6.0
5ca3d57fa29412001687031e,S,7,1.0,0.3333333333333333,-45.5,-74.0
5ca3d57fa29412001687031e,S,8,1.0,0.0,45.5,59.5
5ca3d57fa29412001687031e,S,9,1.0,0.5,257.5,16.5
5ca3d57fa29412001687031e,S,10,0.75,0.0,45.5,130.5
5ca3d57fa29412001687031e,S,11,1.0,0.0,-212.5,-177.5
5ca3d57fa29412001687031e,S,12,1.0,0.5,45.5,176.5
5ca3d57fa29412001687031e,S,13,1.0,0.0,-32.0,-105.5
5ca3d57fa29412001687031e,S,14,0.75,0.0,172.5,-80.5
5ca3d57fa29412001687031e,S,15,0.5,0.0,-88.5,38.0
5ca3d57fa29412001687031e,S,16,1.0,0.2,-176.5,61.0
5ca3d57fa29412001687031e,S,17,0.75,0.0,123.5,4.5
5ca3d57fa29412001687031e,S,18,0.5,0.5,-134.5,-114.5
5caf6864971a7b0012dc7562,A,1,0.75,0.3333333333333333,350.30000000074506,-301.8500000052154
5caf6864971a7b0012dc7562,A,2,1.0,0.25,-95.29999999329448,-234.7000000104308
5caf6864971a7b0012dc7562,A,3,1.0,0.0,-95.29999999329448,-69.80000000447035
5caf6864971a7b0012dc7562,A,4,1.0,0.0,376.30000000074506,285.04999999701977
5caf6864971a7b0012dc7562,A,5,1.0,0.0,-2.699999999254942,379.94999999552965
5caf6864971a7b0012dc7562,A,6,1.0,0.0,-225.69999999925494,-166.5000000037253
5caf6864971a7b0012dc7562,A,7,1.0,0.0,210.80000000819564,33.599999994039536
5caf6864971a7b0012dc7562,A,8,0.5,0.0,-414.0999999977648,-26.75000000372529
5caf6864971a7b0012dc7562,A,9,1.0,0.0,-2.699999999254942,0.0
5caf6864971a7b0012dc7562,A,10,1.0,0.2,210.80000000819564,244.59999999403954
5caf6864971a7b0012dc7562,A,11,0.8,0.2,173.80000000074506,289.34999999403954
5caf6864971a7b0012dc7562,A,12,1.0,0.4,-414.0999999977648,0.0
5caf6864971a7b0012dc7562,A,13,1.0,0.0,-2.699999999254942,-26.75000000372529
5caf6864971a7b0012dc7562,A,14,,0.25,,-53.50000000745058
5caf6864971a7b0012dc7562,A,15,1.0,1.0,-160.4999999962747,
5caf6864971a7b0012dc7562,A,16,1.0,0.0,-223.30000000074506,6.949999991804361
5caf6864971a7b0012dc7562,A,17,1.0,0.25,-48.99999999627471,-279.5
5caf6864971a7b0012dc7562,A,18,0.5,0.3333333333333333,32.50000000372529,-117.3500000052154
5caf6864971a7b0012dc7562,S,1,,0.2,17.55000000447035,-160.5
5caf6864971a7b0012dc7562,S,2,,0.2,-84.70000000298023,-86.70000000298023
5caf6864971a7b0012dc7562,S,3,,0.5,574.3499999940395,-345.90000000596046
5caf6864971a7b0012dc7562,S,4,,0.25,17.55000000447035,86.69999999552965
5caf6864971a7b0012dc7562,S,5,,0.2857142857142857,209.34999999403954,86.69999999552965
5caf6864971a7b0012dc7562,S,6,,0.0,-295.05000000447035,586.8999999985099
5caf6864971a7b0012dc7562,S,7,,0.5,478.45000000298023,873.0999999977648
5caf6864971a7b0012dc7562,S,8,,0.6666666666666666,-17.55000000447035,64.79999999701977
5caf6864971a7b0012dc7562,S,9,,1.0,107.15000000223517,
5caf6864971a7b0012dc7562,S,10,,0.6666666666666666,135.4999999962747,1159.2999999970198
5caf6864971a7b0012dc7562,S,11,,0.0,196.75,86.69999999552965
5caf6864971a7b0012dc7562,S,12,,0.0,-641.9500000029802,407.5999999977648
5caf6864971a7b0012dc7562,S,13,,0.0,-334.7500000037253,86.69999999552965
5caf6864971a7b0012dc7562,S,14,,0.2,56.149999998509884,-61.05000000074506
5caf6864971a7b0012dc7562,S,15,,0.5,17.55000000447035,-260.1000000014901
5caf6864971a7b0012dc7562,S,16,,0.0,-17.55000000447035,120.49999999627471
5caf6864971a7b0012dc7562,S,17,,0.0,-462.70000000298023,-2.800000000745058
5caf6864971a7b0012dc7562,S,18,,0.0,97.35000000149012,-73.89999999850988
5cee69353057030001b33fc4,A,1,0.75,0.0,0.0,-172.8500000089407
5cee69353057030001b33fc4,A,2,1.0,0.0,72.84999999403954,72.49999998509884
5cee69353057030001b33fc4,A,3,0.8571428571428571,0.0,-184.70000000298023,462.89999997615814
5cee69353057030001b33fc4,A,4,1.0,0.0,302.4999999701977,462.89999997615814
5cee69353057030001b33fc4,A,5,1.0,0.3333333333333333,-130.30000001192093,104.20000000298023
5cee69353057030001b33fc4,A,6,1.0,0.25,302.4999999701977,462.89999997615814
5cee69353057030001b33fc4,A,7,1.0,0.0,-130.30000001192093,-344.69999998807907
5cee69353057030001b33fc4,A,8,1.0,0.16666666666666666,0.0,-318.19999998807907
5cee69353057030001b33fc4,A,9,1.0,0.0,-283.25,-80.90000000596046
5cee69353057030001b33fc4,A,10,1.0,0.0,573.3999999761581,104.25
5cee69353057030001b33fc4,A,11,0.6666666666666666,0.0,-38.30000001192093,377.2999999821186
5cee69353057030001b33fc4,A,12,0.5,0.2,-76.60000002384186,-80.90000000596046
5cee69353057030001b33fc4,A,13,0.8333333333333334,0.0,302.4999999701977,420.0999999791384
5cee69353057030001b33fc4,A,14,0.75,0.3333333333333333,0.0,16.299999997019768
5cee69353057030001b33fc4,A,15,1.0,0.16666666666666666,63.99999997019768,500.39999997615814
5cee69353057030001b33fc4,A,16,0.8,0.0,-72.9500000178814,-172.8500000089407
5cee69353057030001b33fc4,A,17,0.5,0.0,-321.55000001192093,1335.2999999821186
5cee69353057030001b33fc4,A,18,1.0,0.0,-239.09999999403954,169.2999999821186
5cee69353057030001b33fc4,S,1,1.0,0.0,315.1499999910593,-171.90000000596046
5cee69353057030001b33fc4,S,2,0.75,0.0,630.2999999821186,1331.8999999761581
5cee69353057030001b33fc4,S,3,0.6666666666666666,0.0,185.95000000298023,-72.1000000089407
5cee69353057030001b33fc4,S,4,1.0,0.0,-176.09999999403954,469.30000001192093
5cee69353057030001b33fc4,S,5,0.6666666666666666,1.0,-190.54999999701977,
5cee69353057030001b33fc4,S,6,0.5,0.5,773.8000000119209,1392.199999988079
5cee69353057030001b33fc4,S,7,1.0,0.4,315.1499999910593,457.59999999403954
5cee69353057030001b33fc4,S,8,0.3333333333333333,0.16666666666666666,1051.199999988079,1012.8000000119209
5cee69353057030001b33fc4,S,9,1.0,0.3333333333333333,-39.400000005960464,422.74999998509884
5cee69353057030001b33fc4,S,10,0.5,0.2,-66.19999998807907,463.45000000298023
5cee69353057030001b33fc4,S,11,0.75,0.0,48.900000005960464,-543.1000000238419
5cee69353057030001b33fc4,S,12,1.0,0.2,-258.39999997615814,1232.6500000059605
5cee69353057030001b33fc4,S,13,1.0,0.0,0.0,171.90000000596046
5cee69353057030001b33fc4,S,14,1.0,0.4,433.40000000596046,-601.1999999880791
5cee69353057030001b33fc4,S,15,1.0,0.0,630.2999999821186,1012.8000000119209
5cee69353057030001b33fc4,S,16,0.5,0.2,-716.9999999850988,-116.95000000298023
5cee69353057030001b33fc4,S,17,0.6666666666666666,0.0,91.5,1331.8999999761581
5cee69353057030001b33fc4,S,18,,0.0,,-514.7500000149012
5cf66ed8912f0b0017c50b52,A,1,0.6666666666666666,0.0,-115.5,0.0
5cf66ed8912f0b0017c50b52,A,2,0.8,0.0,139.0,347.0
5cf66ed8912f0b0017c50b52,A,3,0.6666666666666666,0.0,0.0,516.9999999999854
5cf66ed8912f0b0017c50b52,A,4,1.0,0.0,55.5,1203.0
5cf66ed8912f0b0017c50b52,A,5,0.0,0.0,,1203.0
5cf66ed8912f0b0017c50b52,A,6,0.6666666666666666,0.0,-205.5,-263.9999999999709
5cf66ed8912f0b0017c50b52,A,7,0.0,0.0,,10.0
5cf66ed8912f0b0017c50b52,A,8,0.75,0.0,222.5,94.0
5cf66ed8912f0b0017c50b52,A,9,,0.0,,-37.0
5cf66ed8912f0b0017c50b52,A,10,0.3333333333333333,0.25,-974.5000000000291,1203.0
5cf66ed8912f0b0017c50b52,A,11,0.5,0.0,-322.5,480.4999999999927
5cf66ed8912f0b0017c50b52,A,12,0.6,0.0,55.5,-150.5
5cf66ed8912f0b0017c50b52,A,13,0.75,0.0,269.5000000000291,47.0
5cf66ed8912f0b0017c50b52,A,14,0.6666666666666666,0.0,442.5,431.9999999999927
5cf66ed8912f0b0017c50b52,A,15,1.0,0.0,-322.5,60.999999999992724
5cf66ed8912f0b0017c50b52,A,16,0.6666666666666666,0.5,-325.00000000001455,-395.0
5cf66ed8912f0b0017c50b52,A,17,1.0,0.0,-322.5,0.0
5cf66ed8912f0b0017c50b52,A,18,0.0,0.0,,691.9999999999854
5cf66ed8912f0b0017c50b52,S,1,1.0,0.5,187.5,787.9999999999418
5cf66ed8912f0b0017c50b52,S,2,0.8,0.5,90.5000000000291,-295.5
5cf66ed8912f0b0017c50b52,S,3,0.75,0.6,489.0000000000582,-301.0000000000582
5cf66ed8912f0b0017c50b52,S,4,0.6666666666666666,0.75,-159.5,-404.0
5cf66ed8912f0b0017c50b52,S,5,1.0,0.6666666666666666,-10.0,-404.0
5cf66ed8912f0b0017c50b52,S,6,0.75,1.0,10.0,
5cf66ed8912f0b0017c50b52,S,7,,0.8,,-198.00000000011642
5cf66ed8912f0b0017c50b52,S,8,1.0,0.3333333333333333,170.0,-192.5000000000582
5cf66ed8912f0b0017c50b52,S,9,1.0,0.6666666666666666,-10.0,-321.0000000000582
5cf66ed8912f0b0017c50b52,S,10,1.0,0.5,246.0,-198.00000000011642
5cf66ed8912f0b0017c50b52,S,11,0.75,1.0,-24.0,
5cf66ed8912f0b0017c50b52,S,12,1.0,0.75,130.5,444.9999999999418
5cf66ed8912f0b0017c50b52,S,13,1.0,0.5,90.0,145.0
5cf66ed8912f0b0017c50b52,S,14,0.8571428571428571,0.5,10.500000000029104,-20.00000000008731
5cf66ed8912f0b0017c50b52,S,15,1.0,0.8,-10.0,145.0
5cf66ed8912f0b0017c50b52,S,16,1.0,0.16666666666666666,210.0000000000291,0.0
5cf66ed8912f0b0017c50b52,S,17,0.8333333333333334,1.0,-69.0,
5cf66ed8912f0b0017c50b52,S,18,0.8,0.3333333333333333,-116.0,-202.0
5d0e9a2edd7f8e001acc6b5a,A,1,0.75,0.5,-188.39999997615814,138.5999999642372
5d0e9a2edd7f8e001acc6b5a,A,2,1.0,0.25,-81.94999998807907,-406.74999994039536
5d0e9a2edd7f8e001acc6b5a,A,3,1.0,0.0,-21.55000001192093,-406.74999994039536
5d0e9a2edd7f8e001acc6b5a,A,4,1.0,0.0,21.5,-554.8499999642372
5d0e9a2edd7f8e001acc6b5a,A,5,1.0,0.5,-188.39999997615814,51.60000002384186
5d0e9a2edd7f8e001acc6b5a,A,6,1.0,0.0,21.5,245.85000002384186
5d0e9a2edd7f8e001acc6b5a,A,7,1.0,0.5,10.400000095367432,422.5999999642372
5d0e9a2edd7f8e001acc6b5a,A,8,0.75,0.0,-67.60000002384186,330.1500000357628
5d0e9a2edd7f8e001acc6b5a,A,9,0.6,0.0,-188.79999995231628,-15.050000011920929
5d0e9a2edd7f8e001acc6b5a,A,10,0.6666666666666666,0.2222222222222222,355.85000002384186,-161.55000001192093
5d0e9a2edd7f8e001acc6b5a,A,11,0.6666666666666666,0.5,322.05000001192093,-226.94999998807907
5d0e9a2edd7f8e001acc6b5a,A,12,0.5,0.0,10.400000095367432,330.1500000357628
5d0e9a2edd7f8e001acc6b5a,A,13,1.0,1.0,-188.79999995231628,
5d0e9a2edd7f8e001acc6b5a,A,14,0.5,0.5,-28.599999964237213,179.19999998807907
5d0e9a2edd7f8e001acc6b5a,A,15,1.0,0.6,-89.19999992847443,-299.05000001192093
5d0e9a2edd7f8e001acc6b5a,A,16,1.0,0.6,-261.09999990463257,263.5
5d0e9a2edd7f8e001acc6b5a,A,17,1.0,0.25,-224.74999994039536,-226.94999998807907
5d0e9a2edd7f8e001acc6b5a,A,18,0.8,0.0,17.450000047683716,17.649999976158142
5d0e9a2edd7f8e001acc6b5a,S,1,1.0,0.6666666666666666,-169.69999992847443,-37.699999928474426
5d0e9a2edd7f8e001acc6b5a,S,2,0.6,0.75,-35.0,-108.30000007152557
5d0e9a2edd7f8e001acc6b5a,S,3,1.0,0.0,54.14999997615814,-86.59999996423721
5d0e9a2edd7f8e001acc6b5a,S,4,0.6666666666666666,1.0,154.35000002384186,
5d0e9a2edd7f8e001acc6b5a,S,5,0.6666666666666666,0.5,135.20000004768372,742.2999999523163
5d0e9a2edd7f8e001acc6b5a,S,6,0.8,0.6666666666666666,386.10000002384186,965.8000000715256
5d0e9a2edd7f8e001acc6b5a,S,7,1.0,0.42857142857142855,-35.0,-18.849999964237213
5d0e9a2edd7f8e001acc6b5a,S,8,0.5,0.6,507.1500000357628,-117.10000002384186
5d0e9a2edd7f8e001acc6b5a,S,9,1.0,0.5,-54.800000071525574,775.2500000596046
5d0e9a2edd7f8e001acc6b5a,S,10,1.0,1.0,154.60000002384186,
5d0e9a2edd7f8e001acc6b5a,S,11,1.0,0.3333333333333333,113.94999998807907,-81.79999995231628
5d0e9a2edd7f8e001acc6b5a,S,12,0.8333333333333334,0.5,154.60000002384186,415.1500000357628
5d0e9a2edd7f8e001acc6b5a,S,13,0.5,0.75,235.40000009536743,965.8000000715256
5d0e9a2edd7f8e001acc6b5a,S,14,0.6,0.5714285714285714,129.5000001192093,584.7000000476837
5d0e9a2edd7f8e001acc6b5a,S,15,1.0,0.25,129.5000001192093,0.0
5d0e9a2edd7f8e001acc6b5a,S,16,0.8,0.3333333333333333,154.35000002384186,488.0500000715256
5d0e9a2edd7f8e001acc6b5a,S,17,1.0,0.6666666666666666,-50.199999928474426,-135.5
5d0e9a2edd7f8e001acc6b5a,S,18,1.0,0.0,-62.049999952316284,439.1500000357628
5d453e8723a5bb0001492546,A,1,1.0,0.16666666666666666,226.0,-509.0
5d453e8723a5bb0001492546,A,2,1.0,0.0,-0.5,-189.0
5d453e8723a5bb0001492546,A,3,0.875,0.0,-90.0,18.0
5d453e8723a5bb0001492546,A,4,1.0,0.0,130.5,552.5
5d453e8723a5bb0001492546,A,5,1.0,0.16666666666666666,39.5,-114.0
5d453e8723a5bb0001492546,A,6,1.0,0.0,8.5,415.5
5d453e8723a5bb0001492546,A,7,1.0,0.0,187.0,286.0
5d453e8723a5bb0001492546,A,8,0.8888888888888888,0.0,-106.0,-244.5
5d453e8723a5bb0001492546,A,9,1.0,0.0,-57.5,151.5
5d453e8723a5bb0001492546,A,10,1.0,0.0,-32.0,570.0
5d453e8723a5bb0001492546,A,11,1.0,0.2,-46.5,281.5
5d453e8723a5bb0001492546,A,12,1.0,0.0,-32.0,90.0
5d453e8723a5bb0001492546,A,13,0.8888888888888888,0.0,69.5,-175.0
5d453e8723a5bb0001492546,A,14,1.0,0.1,227.0,831.0
5d453e8723a5bb0001492546,A,15,1.0,0.0,2.5,-276.5
5d453e8723a5bb0001492546,A,16,0.9,0.1,-33.0,285.0
5d453e8723a5bb0001492546,A,17,1.0,0.0,349.0,459.5
5d453e8723a5bb0001492546,A,18,1.0,0.16666666666666666,141.0,18.0
5d453e8723a5bb0001492546,S,1,,0.25,798.0,-28.0
5d453e8723a5bb0001492546,S,2,,0.25,337.5,-298.0
5d453e8723a5bb0001492546,S,3,,0.4,7.0,601.0
5d453e8723a5bb0001492546,S,4,,0.3333333333333333,269.5,924.5
5d453e8723a5bb0001492546,S,5,,0.3333333333333333,17.5,-284.5
5d453e8723a5bb0001492546,S,6,,0.75,-30.5,-787.0
5d453e8723a5bb0001492546,S,7,,0.3,352.0,-387.0
5d453e8723a5bb0001492546,S,8,,0.25,885.5,-56.0
5d453e8723a5bb0001492546,S,9,,0.25,2.5,1575.0
5d453e8723a5bb0001492546,S,10,,0.25,516.5,429.0
5d453e8723a5bb0001492546,S,11,,0.1111111111111111,-7.5,41.5
5d453e8723a5bb0001492546,S,12,,0.25,-17.5,63.5
5d453e8723a5bb0001492546,S,13,,0.14285714285714285,267.5,-333.5
5d453e8723a5bb0001492546,S,14,,0.5714285714285714,1076.5,121.0
5d453e8723a5bb0001492546,S,15,,0.125,885.0,338.0
5d453e8723a5bb0001492546,S,16,,0.2,69.5,854.5
5d453e8723a5bb0001492546,S,17,,0.14285714285714285,-30.5,-469.5
5d453e8723a5bb0001492546,S,18,,0.16666666666666666,-0.5,-412.0
5d469176beeecd0001d01c9e,A,1,0.75,0.2,-649.6000000238419,-965.75
5d469176beeecd0001d01c9e,A,2,1.0,0.0,-433.8499999642372,-979.1999999880791
5d469176beeecd0001d01c9e,A,3,0.5,0.16666666666666666,-92.80000007152557,-651.3000000715256
5d469176beeecd0001d01c9e,A,4,1.0,0.0,-649.6000000238419,493.5
5d469176beeecd0001d01c9e,A,5,0.8333333333333334,0.0,0.0,-1289.8499999642372
5d469176beeecd0001d01c9e,A,6,1.0,0.0,-626.9000000953674,-1968.9000000953674
5d469176beeecd0001d01c9e,A,7,1.0,0.25,-867.6999999284744,827.2999999523163
5d469176beeecd0001d01c9e,A,8,1.0,0.0,109.89999997615814,-651.3000000715256
5d469176beeecd0001d01c9e,A,9,1.0,0.0,-709.3000000119209,782.5
5d469176beeecd0001d01c9e,A,10,1.0,0.0,-378.89999997615814,1129.8999999761581
5d469176beeecd0001d01c9e,A,11,0.75,0.0,139.19999998807907,-965.75
5d469176beeecd0001d01c9e,A,12,1.0,0.0,139.19999998807907,1342.6000000238419
5d469176beeecd0001d01c9e,A,13,1.0,0.3333333333333333,168.5,1696.6499999761581
5d469176beeecd0001d01c9e,A,14,0.6666666666666666,0.0,-378.89999997615814,-979.1999999880791
5d469176beeecd0001d01c9e,A,15,0.8333333333333334,0.14285714285714285,138.79999995231628,-727.3000000119209
5d469176beeecd0001d01c9e,A,16,1.0,0.0,-626.9000000953674,435.10000002384186
5d469176beeecd0001d01c9e,A,17,0.75,0.25,-520.3000000715256,-1303.2999999523163
5d469176beeecd0001d01c9e,A,18,,0.0,,978.5999999642372
5d469176beeecd0001d01c9e,S,1,1.0,0.0,-387.5,0.0
5d469176beeecd0001d01c9e,S,2,1.0,0.0,-193.75,1401.2499999403954
5d469176beeecd0001d01c9e,S,3,1.0,0.5,-410.7999999523163,1432.6999999284744
5d469176beeecd0001d01c9e,S,4,1.0,0.0,67.69999992847443,1437.4999999403954
5d469176beeecd0001d01c9e,S,5,1.0,0.3333333333333333,-199.10000002384186,-953.75
5d469176beeecd0001d01c9e,S,6,1.0,,-199.10000002384186,
5d469176beeecd0001d01c9e,S,7,1.0,0.0,-583.2999999523163,1112.5
5d469176beeecd0001d01c9e,S,8,1.0,0.25,67.69999992847443,1432.6999999284744
5d469176beeecd0001d01c9e,S,9,1.0,0.2,427.0499999523163,684.8999999761581
5d469176beeecd0001d01c9e,S,10,0.6666666666666666,0.0,289.39999997615814,1815.1999999284744
5d469176beeecd0001d01c9e,S,11,1.0,0.0,-387.5,1432.6999999284744
5d469176beeecd0001d01c9e,S,12,1.0,0.4,0.0,-1215.1000000238419
5d469176beeecd0001d01c9e,S,13,,0.5,,1401.2499999403954
5d469176beeecd0001d01c9e,S,14,1.0,0.0,-524.3999999761581,-553.8000000119209
5d469176beeecd0001d01c9e,S,15,,0.16666666666666666,,1069.3999999761581
5d469176beeecd0001d01c9e,S,16,1.0,0.0,490.55000001192093,48.39999997615814
5d469176beeecd0001d01c9e,S,17,1.0,0.14285714285714285,-485.39999997615814,1219.5999999642372
5d469176beeecd0001d01c9e,S,18,0.875,0.0,194.70000004768372,-758.0
5d507821b50a10001a9da17e,A,1,1.0,,18.200000762939453,185.64999961853027
5d507821b50a10001a9da17e,A,2,0.8,,80.65000057220459,-6.55000114440918
5d507821b50a10001a9da17e,A,3,1.0,,93.29999923706055,-6.55000114440918
5d507821b50a10001a9da17e,A,4,1.0,,84.39999961853027,6.300000190734863
5d507821b50a10001a9da17e,A,5,1.0,,140.45000076293945,-28.05000114440918
5d507821b50a10001a9da17e,A,6,1.0,,-39.39999961853027,100.74999904632568
5d507821b50a10001a9da17e,A,7,1.0,,18.200000762939453,
5d507821b50a10001a9da17e,A,8,0.8333333333333334,,-39.39999961853027,-12.549999237060547
5d507821b50a10001a9da17e,A,9,0.75,,-18.200000762939453,-10.25
5d507821b50a10001a9da17e,A,10,0.5,,-47.29999923706055,418.3499994277954
5d507821b50a10001a9da17e,A,11,0.6,,-39.39999961853027,84.89999866485596
5d507821b50a10001a9da17e,A,12,0.5,,71.79999923706055,439.8499994277954
5d507821b50a10001a9da17e,A,13,1.0,,208.60000038146973,-1.8499994277954102
5d507821b50a10001a9da17e,A,14,0.6666666666666666,,-85.64999961853027,-139.6500015258789
5d507821b50a10001a9da17e,A,15,1.0,,208.60000038146973,176.3499984741211
5d507821b50a10001a9da17e,A,16,1.0,,-47.29999923706055,-48.80000114440918
5d507821b50a10001a9da17e,A,17,0.6,,38.29999923706055,-16.25
5d507821b50a10001a9da17e,A,18,0.8333333333333334,,-39.39999961853027,40.89999961853027
5d507821b50a10001a9da17e,S,1,1.0,0.16666666666666666,30.700000762939453,-14.0
5d507821b50a10001a9da17e,S,2,0.75,0.0,44.0,-71.9000015258789
5d507821b50a10001a9da17e,S,3,1.0,0.5,-65.39999961853027,-59.400001525878906
5d507821b50a10001a9da17e,S,4,1.0,0.5,144.20000171661377,76.39999961853027
5d507821b50a10001a9da17e,S,5,0.8,0.6666666666666666,37.35000038146973,14.0
5d507821b50a10001a9da17e,S,6,1.0,0.5,-43.099998474121094,-14.0
5d507821b50a10001a9da17e,S,7,0.8,0.6666666666666666,42.55000114440918,-71.9000015258789
5d507821b50a10001a9da17e,S,8,,0.5,,224.70000076293945
5d507821b50a10001a9da17e,S,9,1.0,0.0,113.60000228881836,-36.70000076293945
5d507821b50a10001a9da17e,S,10,0.8571428571428571,0.6,56.80000114440918,-34.89999961853027
5d507821b50a10001a9da17e,S,11,1.0,0.5,27.60000228881836,-98.85000038146973
5d507821b50a10001a9da17e,S,12,0.6666666666666666,0.0,-108.44999980926514,-183.70000076293945
5d507821b50a10001a9da17e,S,13,,0.5,,165.44999885559082
5d507821b50a10001a9da17e,S,14,0.8333333333333334,0.5,44.0,9.44999885559082
5d507821b50a10001a9da17e,S,15,1.0,0.25,13.55000114440918,-59.400001525878906
5d507821b50a10001a9da17e,S,16,1.0,0.0,-1.8999996185302734,38.39999961853027
5d507821b50a10001a9da17e,S,17,1.0,0.25,-32.349998474121094,14.0
5d507821b50a10001a9da17e,S,18,1.0,0.3333333333333333,44.0,109.54999923706055
